data_year,weapon_id,offense_id,nibrs_weapon_id
2024,41,226163247,
2024,41,226163250,
2024,41,226163252,
2024,38,226163254,
2024,41,226163255,
2024,5,226163259,
2024,38,226163262,
2024,41,226163263,
2024,41,226163265,
2024,1,226163266,
2024,1,226163267,
2024,41,224639716,
2024,41,226163271,
2024,41,224639717,
2024,41,226163275,
2024,32,226163276,
2024,41,224639721,
2024,41,224639722,
2024,41,224639727,
2024,38,224639729,
2024,5,224639735,
2024,37,224639736,
2024,41,226163305,
2024,1,224639743,
2024,32,226163306,
2024,41,224639747,
2024,42,224639748,
2024,41,226163318,
2024,5,224639750,
2024,41,224639752,
2024,31,226163323,
2024,7,224639754,
2024,41,226163325,
2024,41,226163326,
2024,38,226163326,
2024,41,224639756,
2024,41,224639761,
2024,41,224639762,
2024,41,226163335,
2024,41,224639763,
2024,41,224639766,
2024,5,226163338,
2024,41,224639767,
2024,41,224639768,
2024,38,224639769,
2024,38,224639770,
2024,5,226163339,
2024,41,224639771,
2024,5,224639774,
2024,41,224639775,
2024,41,229122028,
2024,41,226163340,
2024,5,226163341,
2024,41,226163346,
2024,1,224639779,
2024,41,224639780,
2024,41,226163347,
2024,21,226163351,
2024,31,224639784,
2024,5,226163359,
2024,41,226163371,
2024,21,226163372,
2024,21,226163373,
2024,21,226163374,
2024,38,224639787,
2024,41,226163397,
2024,41,226163398,
2024,21,226163403,
2024,21,226163411,
2024,41,226163413,
2024,21,226163421,
2024,21,226163422,
2024,41,226163426,
2024,41,226163431,
2024,41,226163436,
2024,5,226163438,
2024,41,226163440,
2024,41,226163441,
2024,41,226163447,
2024,41,226163448,
2024,41,226163450,
2024,41,226163451,
2024,41,226163453,
2024,41,226163454,
2024,41,226163456,
2024,21,226163457,
2024,41,224639799,
2024,21,226163466,
2024,5,226163468,
2024,41,226163471,
2024,41,226163476,
2024,1,226163477,
2024,41,226163480,
2024,41,226163481,
2024,5,226163483,
2024,41,226163484,
2024,41,226163486,
2024,41,226163488,
2024,1,226163489,
2024,5,226163490,
2024,5,224639802,
2024,1,224639803,
2024,21,224639805,
2024,38,226163492,
2024,21,226163494,
2024,41,226163495,
2024,41,224639806,
2024,38,224639807,
2024,5,226163499,
2024,38,224639810,
2024,1,224639812,
2024,5,226163506,
2024,31,224639818,
2024,41,224639823,
2024,41,224639824,
2024,41,224639825,
2024,41,224639826,
2024,5,224639827,
2024,41,224639828,
2024,41,226163521,
2024,5,233958133,
2024,41,224639831,
2024,41,224639832,
2024,41,224639833,
2024,41,226163526,
2024,41,226163527,
2024,41,224639835,
2024,41,224639837,
2024,41,224639838,
2024,41,224639842,
2024,41,224639843,
2024,31,226163539,
2024,41,224639844,
2024,41,226163548,
2024,41,224639845,
2024,41,224639848,
2024,5,224639849,
2024,31,224639850,
2024,41,224639851,
2024,41,224639853,
2024,42,226163555,
2024,41,224639854,
2024,5,226163560,
2024,41,226163565,
2024,1,226163566,
2024,41,226163570,
2024,41,226163573,
2024,41,224639863,
2024,5,224639864,
2024,41,224639865,
2024,1,224639866,
2024,5,224639868,
2024,41,224639869,
2024,5,224639870,
2024,21,226163578,
2024,5,224639871,
2024,1,224639872,
2024,38,224639873,
2024,5,226163579,
2024,41,226163581,
2024,41,224639878,
2024,5,226163582,
2024,41,226163587,
2024,41,226163589,
2024,41,226163591,
2024,21,224639880,
2024,41,224639880,
2024,37,224639880,
2024,42,224639881,
2024,5,245409604,
2024,9,245409604,
2024,21,226163592,
2024,39,226163593,
2024,1,224639885,
2024,41,224639888,
2024,42,224639891,
2024,21,224639895,
2024,42,224639898,
2024,1,224639901,
2024,41,226163613,
2024,41,224639906,
2024,41,226163617,
2024,5,224639908,
2024,5,226163621,
2024,38,224639911,
2024,41,226163627,
2024,5,224639913,
2024,5,224639915,
2024,5,224639918,
2024,9,224639918,
2024,5,224639919,
2024,9,224639920,
2024,5,224639923,
2024,5,224639924,
2024,41,224639925,
2024,38,226163631,
2024,31,224639926,
2024,5,224639927,
2024,38,224639928,
2024,21,224639930,
2024,42,224639932,
2024,41,224639933,
2024,5,224639934,
2024,1,224639935,
2024,41,226163638,
2024,41,224639937,
2024,1,224639942,
2024,5,224639943,
2024,1,226163640,
2024,41,226163641,
2024,1,226163642,
2024,41,229122032,
2024,41,224639945,
2024,39,226163645,
2024,5,226163648,
2024,31,226163663,
2024,41,226163665,
2024,41,226163676,
2024,41,226163685,
2024,42,226163690,
2024,21,226163714,
2024,41,226163727,
2024,41,224639956,
2024,41,226163732,
2024,21,226163738,
2024,5,226163749,
2024,5,226163760,
2024,42,226163763,
2024,41,226163766,
2024,41,226163772,
2024,1,226163774,
2024,41,226163781,
2024,38,226163782,
2024,1,226163783,
2024,38,226163786,
2024,41,226163789,
2024,5,226163791,
2024,31,226163792,
2024,1,226163793,
2024,41,226163796,
2024,5,226163798,
2024,1,226158085,
2024,41,226158089,
2024,41,226158092,
2024,5,226158109,
2024,5,226158113,
2024,41,226158114,
2024,5,226158120,
2024,41,226158121,
2024,41,229122042,
2024,5,224639963,
2024,41,226158122,
2024,41,224639965,
2024,41,226158133,
2024,41,226158138,
2024,21,226158140,
2024,41,226158144,
2024,5,226158156,
2024,41,226158158,
2024,41,226158159,
2024,17,226158161,
2024,42,226158165,
2024,32,226158167,
2024,41,226158170,
2024,41,226158173,
2024,41,226158176,
2024,5,224639967,
2024,41,226158177,
2024,41,226158179,
2024,5,229122056,
2024,41,226158183,
2024,31,229122057,
2024,5,226158184,
2024,41,226158185,
2024,1,226158186,
2024,38,226158187,
2024,41,226158189,
2024,41,226158191,
2024,41,226158192,
2024,41,226158193,
2024,5,226158194,
2024,41,226158197,
2024,5,224639968,
2024,38,226158198,
2024,5,226158201,
2024,31,226158202,
2024,41,229122061,
2024,5,226158206,
2024,3,226158211,
2024,5,226158224,
2024,41,226158233,
2024,41,226158240,
2024,1,226158241,
2024,5,226158249,
2024,17,226158256,
2024,13,226158261,
2024,5,226158264,
2024,1,226158269,
2024,42,226158270,
2024,41,226158272,
2024,41,226158279,
2024,41,226158287,
2024,41,229122076,
2024,41,226158290,
2024,41,226158295,
2024,5,226158296,
2024,41,226158300,
2024,31,226158301,
2024,38,226158302,
2024,31,226158308,
2024,21,226158312,
2024,41,226158313,
2024,41,226158314,
2024,5,224639970,
2024,41,226158315,
2024,5,226158316,
2024,41,226158317,
2024,21,226158319,
2024,17,226158321,
2024,1,226158323,
2024,38,226158324,
2024,31,226158325,
2024,41,226158326,
2024,38,226158328,
2024,5,226158332,
2024,1,224639973,
2024,41,226158333,
2024,21,226158341,
2024,41,226158345,
2024,41,226158346,
2024,41,224639976,
2024,41,226158348,
2024,41,226158349,
2024,41,226158351,
2024,41,226158352,
2024,41,226158356,
2024,41,224639977,
2024,1,226158357,
2024,31,226158364,
2024,21,226158367,
2024,41,226158370,
2024,41,226158375,
2024,41,226158377,
2024,38,226158378,
2024,41,226158382,
2024,1,240732533,
2024,5,226158384,
2024,41,226158389,
2024,41,226158397,
2024,31,226158398,
2024,41,226158402,
2024,41,226158411,
2024,41,226158416,
2024,5,229122112,
2024,17,226158443,
2024,41,226158450,
2024,5,226158455,
2024,1,226158457,
2024,41,226158463,
2024,5,229881768,
2024,41,226158474,
2024,1,226158477,
2024,41,226158482,
2024,41,226158489,
2024,1,226158492,
2024,1,226158496,
2024,1,226158505,
2024,21,226158515,
2024,39,226158522,
2024,38,226158526,
2024,21,226158533,
2024,41,226158536,
2024,41,226158539,
2024,41,226158544,
2024,21,226158545,
2024,41,226158546,
2024,1,226158548,
2024,41,226158549,
2024,5,226158554,
2024,38,226158555,
2024,5,226158556,
2024,42,226158557,
2024,41,226158561,
2024,1,226158565,
2024,41,226158566,
2024,38,226158568,
2024,41,226158573,
2024,41,226158574,
2024,5,226158575,
2024,41,226158582,
2024,5,226158586,
2024,41,226158588,
2024,42,226158595,
2024,32,226158596,
2024,5,226158599,
2024,41,226158600,
2024,41,226158601,
2024,41,226158604,
2024,41,226158605,
2024,38,226158607,
2024,31,226158608,
2024,41,226158608,
2024,5,226158609,
2024,5,226158612,
2024,41,226158613,
2024,5,226158614,
2024,5,226158617,
2024,41,226158618,
2024,5,226158619,
2024,41,226158621,
2024,41,226158622,
2024,5,226158623,
2024,5,226158624,
2024,41,226158625,
2024,5,226158626,
2024,41,226158628,
2024,41,226158630,
2024,1,226158631,
2024,41,226158632,
2024,5,226158633,
2024,5,226158634,
2024,1,226158635,
2024,5,226158636,
2024,1,226158639,
2024,31,226158640,
2024,41,226158644,
2024,1,226158645,
2024,41,226158647,
2024,41,226158648,
2024,41,226158649,
2024,41,226158652,
2024,41,226158653,
2024,5,226158656,
2024,31,226158658,
2024,41,226158662,
2024,41,226158663,
2024,41,226158669,
2024,41,226158670,
2024,5,226158672,
2024,41,226158673,
2024,5,226158674,
2024,41,226158675,
2024,5,226158677,
2024,5,226158678,
2024,41,226158681,
2024,41,226158683,
2024,41,229122136,
2024,41,229122138,
2024,5,226158689,
2024,5,226158690,
2024,5,226158691,
2024,31,226158692,
2024,31,226158693,
2024,42,226158695,
2024,41,226158696,
2024,38,226158699,
2024,5,226158700,
2024,5,226158703,
2024,9,226158703,
2024,41,226158705,
2024,41,226158707,
2024,41,226158712,
2024,41,226158713,
2024,41,226158716,
2024,41,226158717,
2024,32,226158718,
2024,41,226158720,
2024,41,226158721,
2024,41,226158722,
2024,21,226158723,
2024,1,226158724,
2024,41,226158726,
2024,1,226158727,
2024,1,226158728,
2024,41,226158729,
2024,5,226158730,
2024,5,226158731,
2024,41,226158733,
2024,5,226158734,
2024,5,226158735,
2024,41,226158738,
2024,41,226158740,
2024,41,226158741,
2024,41,226158742,
2024,1,226158743,
2024,5,226158745,
2024,5,226158746,
2024,1,226158747,
2024,38,226158748,
2024,5,226158749,
2024,41,226158752,
2024,41,226158759,
2024,41,229881770,
2024,38,226158764,
2024,41,226158768,
2024,32,226158772,
2024,41,226158773,
2024,5,226158774,
2024,41,226158779,
2024,41,226158781,
2024,42,226158782,
2024,41,226158784,
2024,41,226158788,
2024,21,240732534,
2024,41,240732534,
2024,41,226158794,
2024,41,226158799,
2024,41,226158802,
2024,5,226158803,
2024,5,226158804,
2024,5,226158805,
2024,41,226158810,
2024,41,226158811,
2024,39,226158812,
2024,41,226158814,
2024,32,226158815,
2024,41,226158821,
2024,41,226158824,
2024,13,226158825,
2024,41,226158826,
2024,17,226158830,
2024,38,226158833,
2024,38,226158836,
2024,5,226158838,
2024,42,226167019,
2024,41,226167032,
2024,41,226167038,
2024,5,226167048,
2024,38,226167054,
2024,5,226167056,
2024,41,229122172,
2024,38,226167058,
2024,1,226167059,
2024,21,229881773,
2024,41,226167083,
2024,1,226167087,
2024,41,226167108,
2024,41,226167109,
2024,41,229881774,
2024,41,229881775,
2024,41,229881776,
2024,1,226167116,
2024,41,226167129,
2024,41,226167141,
2024,42,229122181,
2024,21,229881777,
2024,5,231743368,
2024,41,226167152,
2024,41,226167160,
2024,1,226167163,
2024,41,226167164,
2024,41,226167166,
2024,41,226167170,
2024,38,226167173,
2024,5,226167176,
2024,5,226167177,
2024,1,226167182,
2024,41,226167185,
2024,5,242948570,
2024,41,231743369,
2024,38,226167189,
2024,31,226167192,
2024,38,226167198,
2024,41,226167202,
2024,41,226167204,
2024,5,226167209,
2024,31,226167213,
2024,5,226167217,
2024,5,226167221,
2024,41,226167223,
2024,41,226167228,
2024,21,226167234,
2024,41,226167238,
2024,41,226167242,
2024,41,226167255,
2024,41,229122188,
2024,41,229122189,
2024,41,226167273,
2024,41,226167279,
2024,41,226167293,
2024,21,226167295,
2024,1,226167320,
2024,41,226167323,
2024,41,229122192,
2024,41,226167340,
2024,41,226167348,
2024,41,226167350,
2024,1,226167372,
2024,41,226167374,
2024,21,226167377,
2024,5,226167379,
2024,41,226167386,
2024,41,226167394,
2024,41,226167397,
2024,41,226167399,
2024,41,226167401,
2024,41,226167404,
2024,17,226167407,
2024,5,226167409,
2024,5,226167412,
2024,41,226167416,
2024,41,226167420,
2024,41,226167422,
2024,41,226167426,
2024,39,226167432,
2024,5,226167434,
2024,41,226167437,
2024,41,226167439,
2024,37,226167441,
2024,1,226167443,
2024,1,226167445,
2024,5,229122193,
2024,41,226167448,
2024,41,226167450,
2024,1,226167454,
2024,41,226167455,
2024,41,226167457,
2024,21,229122196,
2024,41,226167486,
2024,5,226167492,
2024,5,226167514,
2024,41,226167517,
2024,5,226167522,
2024,5,226167531,
2024,41,226167538,
2024,41,226167545,
2024,41,226167558,
2024,41,226167561,
2024,41,226167562,
2024,41,226167565,
2024,41,226167569,
2024,21,226167572,
2024,5,226167574,
2024,41,226167575,
2024,1,226167577,
2024,5,226167578,
2024,5,226167580,
2024,41,226167582,
2024,41,226167584,
2024,41,226167585,
2024,39,226167586,
2024,5,226167588,
2024,21,226167590,
2024,41,226167592,
2024,41,226167593,
2024,41,226167594,
2024,41,226167596,
2024,41,226167598,
2024,42,226167602,
2024,1,226167605,
2024,5,226167616,
2024,41,226167629,
2024,32,226167639,
2024,41,226167640,
2024,41,226167644,
2024,41,226167647,
2024,39,226167654,
2024,39,226167660,
2024,31,226167671,
2024,38,226167681,
2024,21,226167683,
2024,41,226167686,
2024,1,226167692,
2024,41,229122204,
2024,41,226167695,
2024,5,226167697,
2024,41,231743371,
2024,41,231743372,
2024,5,226167708,
2024,41,226167709,
2024,41,226167716,
2024,41,226167718,
2024,41,226167719,
2024,41,226167721,
2024,1,226167722,
2024,41,226167724,
2024,5,226167725,
2024,42,226167728,
2024,42,226167734,
2024,41,226167735,
2024,1,226167737,
2024,5,226167739,
2024,41,226167740,
2024,1,226167741,
2024,1,226167742,
2024,41,226167743,
2024,38,226167744,
2024,1,226167747,
2024,41,226167749,
2024,41,229122205,
2024,5,226167753,
2024,41,226167754,
2024,1,226167756,
2024,41,226167757,
2024,21,226167759,
2024,32,226167763,
2024,38,226167763,
2024,21,226167767,
2024,38,229881783,
2024,42,226167793,
2024,1,226167794,
2024,41,226167795,
2024,31,226167803,
2024,5,226167809,
2024,41,226167810,
2024,36,235146724,
2024,41,226167820,
2024,39,226167821,
2024,41,226167822,
2024,41,226167828,
2024,41,226167829,
2024,5,226167834,
2024,41,226167838,
2024,32,226167841,
2024,41,235146726,
2024,41,226167851,
2024,1,226167853,
2024,41,226167855,
2024,41,226167857,
2024,38,226167858,
2024,5,226167863,
2024,41,226167864,
2024,41,226167866,
2024,38,226167867,
2024,38,226167870,
2024,41,226167874,
2024,38,226167875,
2024,5,226167877,
2024,41,226167880,
2024,5,226167882,
2024,1,226167883,
2024,32,226167886,
2024,41,229122211,
2024,21,226167888,
2024,41,226167889,
2024,5,231743374,
2024,5,226167892,
2024,41,229122212,
2024,41,229122213,
2024,5,231743375,
2024,9,226167896,
2024,5,226167897,
2024,41,229122218,
2024,21,229122220,
2024,41,229122221,
2024,5,226167908,
2024,5,229122222,
2024,41,226167910,
2024,1,229122227,
2024,31,229122229,
2024,5,229122231,
2024,41,226167926,
2024,21,229122232,
2024,31,229122233,
2024,1,229122236,
2024,5,226167938,
2024,11,226167945,
2024,42,229122239,
2024,41,229122240,
2024,41,226167950,
2024,41,229122245,
2024,41,226167953,
2024,41,226167954,
2024,41,229122254,
2024,41,229122258,
2024,42,226167963,
2024,41,229122259,
2024,39,229122261,
2024,41,229122262,
2024,1,226167967,
2024,21,229122267,
2024,41,233958140,
2024,41,229122269,
2024,41,226167969,
2024,37,226167971,
2024,41,229881785,
2024,1,226167973,
2024,5,226167975,
2024,41,229122273,
2024,1,229122274,
2024,5,229122279,
2024,41,229122282,
2024,1,226167976,
2024,21,229122283,
2024,5,226167977,
2024,41,226167983,
2024,42,229122286,
2024,38,229122287,
2024,38,229122288,
2024,41,229122289,
2024,41,226160923,
2024,41,229122290,
2024,5,226160938,
2024,21,226160940,
2024,5,226160944,
2024,41,229122296,
2024,41,226160948,
2024,1,226160951,
2024,41,226160955,
2024,41,226160959,
2024,41,229122302,
2024,41,226160961,
2024,41,229122309,
2024,41,229122310,
2024,21,229122311,
2024,41,229122312,
2024,31,229122313,
2024,1,226160969,
2024,5,226160974,
2024,41,226160978,
2024,38,229122317,
2024,5,233958141,
2024,1,226160983,
2024,41,229122320,
2024,41,229122321,
2024,41,229122322,
2024,39,226160993,
2024,1,226160995,
2024,5,226161000,
2024,31,226161001,
2024,31,226161004,
2024,41,226161006,
2024,1,226161010,
2024,1,226161017,
2024,41,229122329,
2024,31,226161027,
2024,5,226161047,
2024,5,229122330,
2024,5,226161051,
2024,5,226161056,
2024,31,226161057,
2024,41,226161062,
2024,38,226161065,
2024,41,229122334,
2024,5,226161067,
2024,42,226161068,
2024,9,229122335,
2024,9,229122336,
2024,41,226161069,
2024,41,226161070,
2024,41,226161073,
2024,31,226161074,
2024,21,226161079,
2024,41,226161080,
2024,21,226161082,
2024,5,226161083,
2024,41,226161085,
2024,5,229122341,
2024,41,226161088,
2024,5,226161100,
2024,41,226161101,
2024,41,226161103,
2024,5,226161109,
2024,41,226161111,
2024,41,226161113,
2024,41,226161114,
2024,5,226161116,
2024,5,226161123,
2024,32,226161124,
2024,41,226161125,
2024,41,226161126,
2024,41,226161127,
2024,5,226161128,
2024,5,226161129,
2024,1,226161131,
2024,41,226161134,
2024,41,226161135,
2024,31,226161136,
2024,41,226161137,
2024,41,226161138,
2024,1,226161143,
2024,41,226161144,
2024,41,235146728,
2024,41,226161153,
2024,41,226161158,
2024,21,226161159,
2024,5,229122352,
2024,41,226161164,
2024,5,226161170,
2024,5,226161175,
2024,41,226161176,
2024,38,226161176,
2024,41,226161179,
2024,41,226161182,
2024,5,226161184,
2024,41,229122355,
2024,1,226161192,
2024,31,226161193,
2024,31,226161195,
2024,41,226161197,
2024,41,226161198,
2024,5,229122357,
2024,42,231743379,
2024,1,226161206,
2024,41,226161209,
2024,41,226161216,
2024,5,226161221,
2024,1,226161224,
2024,5,226161225,
2024,41,226161228,
2024,41,226161229,
2024,38,226161229,
2024,41,226161230,
2024,41,226161231,
2024,5,226161232,
2024,31,226161232,
2024,21,226161233,
2024,42,229122360,
2024,21,226161235,
2024,41,226161236,
2024,41,226161237,
2024,41,226161238,
2024,5,226161241,
2024,5,226161242,
2024,21,226161245,
2024,9,229122361,
2024,5,229122363,
2024,32,229122363,
2024,38,229122363,
2024,41,226161247,
2024,1,226161248,
2024,1,226161256,
2024,1,229122364,
2024,41,226161262,
2024,38,226161267,
2024,41,226161275,
2024,5,226161288,
2024,41,229122374,
2024,41,229122379,
2024,38,226161298,
2024,32,226161301,
2024,41,226161305,
2024,39,229122382,
2024,38,229122383,
2024,32,226161309,
2024,5,233958145,
2024,38,229122389,
2024,41,229122392,
2024,41,229122393,
2024,41,226161313,
2024,41,229122400,
2024,31,226161315,
2024,31,226161316,
2024,41,226161317,
2024,41,229122405,
2024,5,229122406,
2024,1,226161318,
2024,1,226161319,
2024,1,226161320,
2024,41,229122408,
2024,31,229122409,
2024,1,226161322,
2024,41,226161323,
2024,5,226161325,
2024,41,229122410,
2024,5,226161326,
2024,41,226161327,
2024,5,240732535,
2024,41,229881789,
2024,1,226161329,
2024,41,226161330,
2024,41,226161331,
2024,5,226161332,
2024,5,226161333,
2024,17,226161334,
2024,13,226161335,
2024,5,240732536,
2024,21,226161337,
2024,9,226161339,
2024,9,226161340,
2024,1,226161341,
2024,5,226161345,
2024,38,229122415,
2024,38,226161351,
2024,5,226161360,
2024,38,226161366,
2024,41,226161376,
2024,38,226161382,
2024,41,226161383,
2024,41,226161391,
2024,38,226161396,
2024,41,226161398,
2024,41,226161399,
2024,41,229122423,
2024,21,226161403,
2024,38,226161405,
2024,5,226161406,
2024,5,226161408,
2024,41,226161414,
2024,41,226161415,
2024,38,226161417,
2024,41,229122429,
2024,41,226161429,
2024,38,229122432,
2024,21,226161435,
2024,41,226161444,
2024,41,229122435,
2024,41,226161446,
2024,1,226161447,
2024,5,226161449,
2024,5,226161453,
2024,21,226161454,
2024,41,226161455,
2024,41,226161456,
2024,5,226161457,
2024,1,226161460,
2024,41,226161461,
2024,38,226161463,
2024,41,226161465,
2024,1,226161466,
2024,5,226161467,
2024,41,226161468,
2024,5,226161471,
2024,41,226161474,
2024,41,226161479,
2024,41,226161480,
2024,1,226161488,
2024,1,226161489,
2024,1,226161493,
2024,41,226161498,
2024,41,226161499,
2024,21,226161504,
2024,41,226161507,
2024,41,226161508,
2024,41,226161509,
2024,41,226161512,
2024,41,226161519,
2024,41,226161521,
2024,41,226161525,
2024,41,226161526,
2024,41,226161528,
2024,9,226161529,
2024,41,226161530,
2024,41,226161532,
2024,41,226161545,
2024,5,226161546,
2024,41,226161552,
2024,5,226161555,
2024,41,226161559,
2024,41,226161560,
2024,41,226161562,
2024,41,226161567,
2024,41,226161571,
2024,41,226161575,
2024,41,226161578,
2024,41,226161581,
2024,41,226161584,
2024,31,226161587,
2024,5,226161591,
2024,41,226161592,
2024,5,226161595,
2024,21,229122462,
2024,41,226161596,
2024,5,226161597,
2024,1,226161598,
2024,5,226161599,
2024,32,226161600,
2024,41,226161606,
2024,41,226161609,
2024,41,226161611,
2024,1,226161613,
2024,41,226161615,
2024,1,226161618,
2024,21,226161619,
2024,41,226161627,
2024,41,226161628,
2024,41,226161629,
2024,31,229122470,
2024,21,226161641,
2024,41,226161643,
2024,41,226161646,
2024,41,226161647,
2024,41,226161652,
2024,42,226161663,
2024,41,226161668,
2024,41,226161675,
2024,41,226161679,
2024,1,229122481,
2024,41,226160255,
2024,41,226160257,
2024,41,226160258,
2024,41,226160259,
2024,41,226160265,
2024,5,226160266,
2024,37,226160267,
2024,37,226160269,
2024,41,226160271,
2024,41,226160272,
2024,31,226160275,
2024,39,226160277,
2024,37,226160278,
2024,41,226160279,
2024,9,226160280,
2024,1,229122485,
2024,5,229122486,
2024,21,226160283,
2024,31,226160283,
2024,41,229122487,
2024,38,226160286,
2024,5,226160289,
2024,5,226160292,
2024,31,226160294,
2024,1,226160299,
2024,1,226160300,
2024,42,226160308,
2024,41,226160313,
2024,21,226160317,
2024,1,226160319,
2024,38,226160320,
2024,5,229122494,
2024,1,226160321,
2024,42,226160325,
2024,41,226160328,
2024,41,226160330,
2024,41,226160332,
2024,39,226160333,
2024,21,226160335,
2024,41,226160336,
2024,41,226160337,
2024,5,226160340,
2024,5,226160341,
2024,9,226160343,
2024,41,226160345,
2024,21,226160347,
2024,42,226160348,
2024,41,226160349,
2024,42,226160350,
2024,38,226160351,
2024,42,226160352,
2024,41,226160353,
2024,21,226160354,
2024,41,226160356,
2024,41,226160357,
2024,41,226160358,
2024,1,226160359,
2024,21,226160360,
2024,41,226160361,
2024,38,226160362,
2024,9,226160363,
2024,9,226160364,
2024,41,226160365,
2024,38,226160366,
2024,5,226160367,
2024,41,226160369,
2024,38,226160370,
2024,38,226160371,
2024,41,226160372,
2024,41,226160373,
2024,41,226160379,
2024,41,226160381,
2024,38,226160381,
2024,41,226160387,
2024,41,226160391,
2024,21,226160395,
2024,38,226160396,
2024,31,226160397,
2024,41,229122503,
2024,41,226160404,
2024,41,226160405,
2024,41,226160409,
2024,41,226160410,
2024,21,226160420,
2024,41,226160424,
2024,21,226160425,
2024,41,229122511,
2024,41,229122512,
2024,38,226160431,
2024,41,226160432,
2024,41,226160435,
2024,41,226160436,
2024,41,226160445,
2024,38,226160445,
2024,41,226160446,
2024,41,226160447,
2024,41,226160455,
2024,5,226160456,
2024,32,226160458,
2024,32,226160462,
2024,41,226160466,
2024,41,226160467,
2024,41,226160469,
2024,1,226160470,
2024,41,226160472,
2024,41,226160473,
2024,41,226160474,
2024,1,226160475,
2024,41,226160476,
2024,1,226160477,
2024,31,226160478,
2024,41,229122518,
2024,41,229122519,
2024,41,226160479,
2024,38,226160480,
2024,41,229881794,
2024,13,229122526,
2024,41,226160488,
2024,41,229122527,
2024,21,226160491,
2024,39,229122531,
2024,42,229122532,
2024,42,229122536,
2024,41,229122541,
2024,41,229122550,
2024,41,229122552,
2024,37,229122555,
2024,1,226160508,
2024,41,229122556,
2024,17,231743388,
2024,17,231743390,
2024,41,229122565,
2024,41,226160511,
2024,31,229122577,
2024,41,229122581,
2024,21,229122584,
2024,41,229122586,
2024,21,229122588,
2024,41,229122592,
2024,1,226160518,
2024,42,229122597,
2024,41,229122601,
2024,42,229122605,
2024,41,229122609,
2024,41,229122611,
2024,41,229122612,
2024,41,229122613,
2024,5,229881804,
2024,5,229881805,
2024,41,229122615,
2024,31,229122616,
2024,41,229122617,
2024,41,226160523,
2024,5,226160524,
2024,41,229122618,
2024,41,229122620,
2024,21,229122621,
2024,41,229122622,
2024,41,229122623,
2024,41,229122624,
2024,5,229122626,
2024,41,229122628,
2024,41,229122629,
2024,1,229122632,
2024,5,229122634,
2024,1,226160525,
2024,1,226160526,
2024,41,226160531,
2024,41,229122641,
2024,41,226160536,
2024,17,226160537,
2024,41,229881808,
2024,41,226160542,
2024,41,229122675,
2024,41,226160545,
2024,41,226160546,
2024,21,229122679,
2024,31,229122680,
2024,41,229122682,
2024,5,229122687,
2024,41,229122692,
2024,42,229122693,
2024,21,229122698,
2024,5,229881810,
2024,31,229122701,
2024,32,229122701,
2024,41,229122706,
2024,31,229122707,
2024,41,229122707,
2024,32,229881814,
2024,1,226160551,
2024,38,231743391,
2024,35,229122710,
2024,5,229122713,
2024,38,231743392,
2024,41,229122714,
2024,41,229122715,
2024,41,229122716,
2024,5,226160552,
2024,1,226160553,
2024,5,229881818,
2024,41,229122718,
2024,41,229122720,
2024,41,229122721,
2024,41,229122722,
2024,41,226160554,
2024,5,226160556,
2024,41,226160557,
2024,32,229122725,
2024,21,226160558,
2024,1,229122729,
2024,5,226160561,
2024,5,229122734,
2024,41,229122737,
2024,41,229122740,
2024,41,233958148,
2024,5,229122751,
2024,42,229122758,
2024,41,229122761,
2024,21,229122762,
2024,41,229122764,
2024,1,226160570,
2024,1,231743394,
2024,32,231743394,
2024,32,226160573,
2024,41,229122783,
2024,41,229122784,
2024,41,231743395,
2024,31,229122785,
2024,38,229122790,
2024,21,229122794,
2024,13,229122795,
2024,31,229122800,
2024,21,229122803,
2024,42,229122807,
2024,39,229122809,
2024,5,226160578,
2024,31,229122813,
2024,41,229881822,
2024,41,229122818,
2024,21,226160579,
2024,41,229122819,
2024,41,229881825,
2024,41,229122820,
2024,31,226160580,
2024,41,229122821,
2024,1,226160581,
2024,21,226160582,
2024,41,229881826,
2024,21,226160583,
2024,41,226160584,
2024,41,229881827,
2024,42,229122823,
2024,31,229122825,
2024,38,229122826,
2024,42,226160585,
2024,38,229122832,
2024,41,226160590,
2024,41,226160591,
2024,38,226160593,
2024,41,229122838,
2024,21,226160599,
2024,41,226160602,
2024,42,229881829,
2024,5,226160606,
2024,41,229122845,
2024,41,226160609,
2024,41,226160611,
2024,41,229122847,
2024,41,226160612,
2024,41,226160615,
2024,41,231743396,
2024,5,226160617,
2024,35,226160619,
2024,38,226160619,
2024,41,226160620,
2024,38,226160632,
2024,41,226160635,
2024,38,226160635,
2024,31,226160638,
2024,41,226160639,
2024,31,226160641,
2024,21,226160642,
2024,41,226160643,
2024,1,226160649,
2024,41,226160650,
2024,41,226160651,
2024,31,226160653,
2024,5,226160654,
2024,5,226160655,
2024,5,226160656,
2024,41,226160657,
2024,31,226160658,
2024,41,226160666,
2024,41,226160668,
2024,13,231743399,
2024,13,231743400,
2024,5,226160669,
2024,41,226160670,
2024,41,229122866,
2024,41,226160673,
2024,41,226160675,
2024,41,229122867,
2024,1,229122870,
2024,41,229122872,
2024,41,226160677,
2024,1,226160678,
2024,1,226160679,
2024,21,226160680,
2024,41,226160681,
2024,5,229122879,
2024,41,229122885,
2024,41,229881832,
2024,41,229122887,
2024,41,229122890,
2024,38,229122890,
2024,32,229122893,
2024,41,229122896,
2024,41,229122898,
