data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2024,184560684,51,0,,
2024,184560684,63,1,,
2024,184560685,25,80,,
2024,184560685,63,1000,,
2024,184560689,63,37,,
2024,184560691,63,1144,2024-04-28,
2024,184560692,63,1144,,
2024,184560693,19,194,2024-04-28,
2024,184560694,19,194,,
2024,184560695,3,500,,
2024,184560700,63,1503,2024-04-28,
2024,184560701,63,1503,,
2024,184560704,8,20,,
2024,184560705,63,1,,
2024,184560707,35,500,,
2024,184560709,13,300,,
2024,184560709,17,1200,,
2024,184560709,36,30,,
2024,184560711,16,50,,
2024,184560712,63,96,,
2024,184560713,28,15000,2024-04-29,
2024,184560714,28,15000,,
2024,184560716,3,5000,,
2024,184560716,38,500,,
2024,184560719,63,177,2024-04-29,
2024,184560720,63,177,,
2024,184560721,19,1044,,
2024,184560724,63,655,,
2024,184560725,13,350,,
2024,184560726,20,16,,
2024,184560726,63,325,,
2024,184560729,36,700,,
2024,184560730,52,0,,
2024,184560732,52,0,,
2024,184560734,19,457,,
2024,184560735,20,300,,
2024,184560737,7,1700,,
2024,184560737,19,95,,
2024,184560738,51,0,,
2024,184560740,63,1,,
2024,184560742,19,649,,
2024,184560743,63,290,,
2024,184560744,38,1000,,
2024,184560746,3,8000,,
2024,184560746,9,0,,
2024,184560746,63,50,,
2024,184560747,10,,,
2024,184560748,63,1845,2024-04-29,
2024,184560749,63,1845,,
2024,184560752,63,1000,,
2024,184560753,20,3500,,
2024,184560754,19,1,,
2024,184560754,26,250,,
2024,184560754,47,0,,
2024,184560755,3,180,,
2024,184560755,38,180,,
2024,184560756,63,1000,,
2024,184560758,25,80,2024-04-30,
2024,184560758,51,0,2024-04-30,
2024,184560759,9,0,,
2024,184560759,20,140,,
2024,184560759,25,120,,
2024,184560759,51,0,,
2024,184560760,4,500,,
2024,184560764,46,1500,,
2024,189487725,42,10610,,
2024,184560765,16,152,,
2024,184560766,4,5000,2024-04-27,
2024,184560767,4,5000,,
2024,184560768,3,25000,,
2024,184560770,30,300,,
2024,184560771,4,4000,,
2024,184560772,19,100,,
2024,184560773,4,8100,,
2024,185549353,63,1000,,
2024,185549354,6,270,,
2024,185549355,47,0,,
2024,185549356,20,300,,
2024,185549356,47,0,,
2024,185549357,38,4000,,
2024,185549358,19,30,,
2024,185549359,38,100,,
2024,184560774,7,520,,
2024,185549360,19,685,,
2024,184560776,63,20,,
2024,184560777,63,500,,
2024,185549361,61,299,2024-05-01,
2024,185549362,10,,,
2024,185549363,61,299,,
2024,185549364,9,0,,
2024,185549364,19,400,,
2024,185549364,25,400,,
2024,185549364,51,0,,
2024,185549366,3,5000,,
2024,185549366,38,5000,,
2024,185549367,24,30000,2024-05-16,
2024,185549368,24,30000,,
2024,185549369,38,1000,,
2024,185549370,7,1000,,
2024,185549370,9,0,,
2024,185549370,25,500,,
2024,185549371,20,12,,
2024,185549372,4,3000,2024-05-02,
2024,185549373,4,3000,,
2024,185549374,63,250,,
2024,185549375,63,25,,
2024,185549376,63,3998,2024-05-02,
2024,185549377,63,3998,,
2024,185549378,3,4000,,
2024,185549379,38,4000,,
2024,185549380,10,,,
2024,185549381,19,297,,
2024,185549382,19,1,,
2024,185549383,25,10,,
2024,185549383,63,523,,
2024,185549384,52,0,,
2024,185549385,23,190,,
2024,185549387,63,1400,,
2024,185549388,10,,,
2024,185549390,34,400,,
2024,185549391,25,50,,
2024,185549391,41,50,,
2024,185549391,61,1200,,
2024,185549392,61,1000,,
2024,185549393,38,1,,
2024,185549394,20,15,,
2024,185549395,10,,,
2024,184560778,19,368,,
2024,184560779,6,110,,
2024,184560779,19,200,,
2024,185549396,19,374,,
2024,185549397,63,490,,
2024,185549398,6,9,2024-05-03,
2024,185549399,6,9,,
2024,185549400,19,229,,
2024,185549402,63,5,,
2024,185549403,7,40,,
2024,185549403,63,194,,
2024,185549404,19,5,,
2024,185549405,10,,,
2024,185549406,3,250,,
2024,185549407,63,300,,
2024,185549408,4,4100,,
2024,185549409,20,15,,
2024,185549410,63,555,,
2024,185549411,36,12675,,
2024,185549411,63,150,,
2024,185549412,30,100,,
2024,185549413,16,10,,
2024,185549413,47,0,,
2024,185549414,16,700,,
2024,185549414,38,3000,,
2024,185549416,6,278,,
2024,185549417,3,500,,
2024,185549417,38,500,,
2024,185549418,6,550,,
2024,185549419,63,207,,
2024,185549420,38,500,,
2024,185549421,6,280,,
2024,185549422,38,1500,,
2024,185549423,10,,,
2024,185549424,33,20,,
2024,185549425,19,1400,,
2024,185549426,4,1400,2024-05-27,
2024,185549427,4,4400,,
2024,185549428,24,10500,,
2024,185549428,28,10500,,
2024,185549428,64,3000,,
2024,185549429,3,2500,2024-05-16,
2024,185549430,3,2500,,
2024,185549431,8,3,,
2024,185549431,47,0,,
2024,185549432,42,580,,
2024,185549433,6,1,,
2024,185549434,63,50,,
2024,185549435,36,1800,,
2024,185549436,9,0,,
2024,185549437,36,530,2024-05-05,
2024,185549438,36,530,,
2024,185549439,42,450,,
2024,185549440,10,,,
2024,185549441,31,2500,,
2024,185549442,63,700,,
2024,185549443,3,1000,2024-05-24,
2024,185549444,3,1200,,
2024,185549445,3,2000,,
2024,185549446,38,1,2024-05-18,
2024,185549447,38,35,,
2024,185549448,38,25,,
2024,185549449,3,250,,
2024,185549450,15,5890,,
2024,185549451,3,5000,,
2024,185549452,20,762,,
2024,185549453,45,906,,
2024,185549454,24,1800,2024-05-06,
2024,185549455,24,1800,,
2024,184560780,16,100,,
2024,185549456,3,500,,
2024,185549456,38,500,,
2024,185549457,19,2478,,
2024,185549458,35,20,,
2024,185549459,36,9300,,
2024,185549460,6,1289,,
2024,185549462,6,918,,
2024,185549462,63,240,,
2024,185549463,6,918,,
2024,185549464,6,1112,,
2024,185549465,61,900,2024-05-06,
2024,185549466,9,0,,
2024,185549466,51,0,,
2024,185549466,61,900,,
2024,185549467,3,1,2024-05-18,
2024,185549468,3,2500,,
2024,185549469,38,200,,
2024,185549470,7,1000,,
2024,185549471,3,200,,
2024,185549472,24,1,2024-05-07,
2024,185549473,24,2600,,
2024,185549474,20,5000,,
2024,185549475,3,1,2024-05-07,
2024,185549476,3,15000,,
2024,185549477,16,140,,
2024,185549478,63,60,,
2024,185549479,63,300,2024-05-07,
2024,185549480,63,300,,
2024,185549481,15,6000,,
2024,185549482,63,1000,,
2024,185549483,3,1500,2024-05-13,
2024,185549484,3,15000,,
2024,185549485,8,564,,
2024,185549486,19,207,,
2024,185549487,8,404,2024-05-07,
2024,185549488,8,404,,
2024,185549489,38,1200,,
2024,185549490,20,50,,
2024,185549491,38,600,,
2024,185549492,63,250,,
2024,185549493,19,276,,
2024,185549494,6,100,2024-05-07,
2024,185549494,8,40,2024-05-07,
2024,185549495,6,100,,
2024,185549495,8,40,,
2024,185549496,63,100,,
2024,185549497,4,1000,,
2024,185549499,63,500,,
2024,185549500,35,50,,
2024,185549501,13,500,,
2024,185549501,25,40,,
2024,185549501,61,900,,
2024,185549503,3,30000,2024-05-08,
2024,185549504,3,30000,,
2024,185549505,36,165,,
2024,185549505,38,50,,
2024,185549506,6,1039,,
2024,185549508,2,1524,2024-05-08,
2024,185549509,2,1524,,
2024,185549510,6,1260,,
2024,184560781,36,349,,
2024,185549512,63,110,2024-05-08,
2024,185549513,63,110,,
2024,185549514,63,120,,
2024,185549515,9,0,,
2024,185549515,19,200,,
2024,185549515,26,700,,
2024,185549515,51,0,,
2024,185549516,19,61,,
2024,185549517,10,,,
2024,185549518,26,50,,
2024,185549519,38,60,,
2024,185549520,63,1500,,
2024,185549521,52,0,,
2024,185549522,38,500,,
2024,185549523,19,3000,,
2024,185549525,10,,,
2024,185549527,6,282,,
2024,185549528,52,0,,
2024,185549529,3,25000,2024-05-09,
2024,185549530,26,1170,,
2024,185549531,19,95,,
2024,191139064,7,3500,,
2024,191139064,17,3000,,
2024,191139064,41,120000,,
2024,191139064,47,0,,
2024,191139064,51,0,,
2024,185549533,24,500,,
2024,185549533,63,500,,
2024,185549534,61,113,,
2024,185549535,63,50,,
2024,185549537,38,1000,,
2024,185549538,9,0,,
2024,185549539,36,400,,
2024,185549539,63,130,,
2024,185549540,63,200,,
2024,185549541,31,500,,
2024,185549542,61,1000,,
2024,185549543,20,2500,,
2024,185549543,51,0,,
2024,185549544,9,0,,
2024,185549544,20,200,,
2024,185549544,51,0,,
2024,185549544,63,1,,
2024,185549545,63,500,,
2024,185549546,10,,,
2024,185549547,63,1234,,
2024,185549548,16,715,,
2024,185549549,19,270,2024-05-10,
2024,185549550,19,270,,
2024,185549551,63,322,2024-05-10,
2024,185549552,10,,,
2024,185549553,63,322,,
2024,185549554,19,59,2024-05-10,
2024,185549555,19,182,,
2024,185549556,10,,,
2024,189487726,3,12000,2024-05-10,
2024,189487727,3,12000,,
2024,189487727,19,15,,
2024,189487727,38,1,,
2024,185549557,63,827,,
2024,185549558,30,300,,
2024,185549559,26,70,,
2024,185549560,3,1,2024-05-11,
2024,185549562,61,700,2024-05-10,
2024,185549563,61,700,,
2024,185549564,3,33000,,
2024,185549566,63,500,,
2024,185549568,63,20,,
2024,185549569,38,1,,
2024,185549570,25,400,,
2024,185549571,10,,,
2024,185549572,23,500,,
2024,185549573,20,15,,
2024,185549574,10,,,
2024,185549575,19,20,,
2024,185549576,24,5000,,
2024,185549576,57,10,,
2024,185549577,63,490,2024-05-12,
2024,185549578,63,490,,
2024,185549579,19,1000,,
2024,185549580,36,479,2024-05-12,
2024,185549580,63,347,2024-05-12,
2024,185549581,36,479,,
2024,185549581,63,347,,
2024,185549582,19,663,2024-05-12,
2024,185549583,19,1120,,
2024,185549584,25,500,,
2024,185549585,19,95,,
2024,185549586,63,25,,
2024,185549587,63,952,2024-05-12,
2024,185549588,63,952,,
2024,185549589,61,300,,
2024,185549590,3,10000,,
2024,185549591,19,896,2024-05-12,
2024,185549592,19,896,,
2024,185549593,9,0,,
2024,185549593,51,0,,
2024,185549594,31,8000,,
2024,185549595,8,1676,,
2024,185549595,20,200,,
2024,185549596,63,1,,
2024,185549597,3,5000,2024-05-13,
2024,185549598,3,5000,,
2024,185549598,51,0,,
2024,185549598,63,200,,
2024,185549599,6,730,,
2024,185549600,38,140,,
2024,185549601,38,50,2024-05-13,
2024,185549603,3,2500,,
2024,185549604,3,3000,2024-05-13,
2024,185549605,3,3500,,
2024,185549607,34,385,,
2024,185549607,35,2500,,
2024,185549607,63,22,,
2024,185549609,51,0,,
2024,185549609,63,50,,
2024,185549610,3,1000,,
2024,185549611,19,750,,
2024,185549611,61,2000,,
2024,185549613,6,100,,
2024,185549613,9,0,,
2024,185549613,19,421,,
2024,185549613,20,80,,
2024,185549613,25,20,,
2024,185549613,47,0,,
2024,185549613,51,0,,
2024,185549613,57,400,,
2024,185549613,61,600,,
2024,185549614,10,,,
2024,185549615,38,800,,
2024,185549616,63,180,,
2024,185549617,3,20000,2024-05-13,
2024,185549618,3,20000,,
2024,185549619,64,2300,,
2024,185549620,6,788,,
2024,185549621,38,300,,
2024,185549622,6,320,,
2024,185549622,9,0,,
2024,185549622,20,100,,
2024,185549622,25,30,,
2024,185549622,51,0,,
2024,185549622,63,125,,
2024,185549623,3,6000,2024-05-13,
2024,185549624,3,6000,,
2024,185549624,19,5,,
2024,185549625,27,1,,
2024,185549627,13,500,,
2024,185549627,20,10,,
2024,185549627,25,1,,
2024,185549627,51,0,,
2024,185549628,10,,,
2024,185549629,3,1000,2024-05-15,
2024,185549630,3,1000,,
2024,185549632,63,1895,,
2024,185549633,63,500,,
2024,185549634,36,2660,,
2024,185549635,3,500,,
2024,185549635,38,500,,
2024,185549636,20,5290,,
2024,185549637,20,2499,,
2024,185549638,6,1200,,
2024,185549638,36,400,,
2024,185549638,38,250,,
2024,185549639,19,100,,
2024,185549640,63,67,2024-05-14,
2024,185549641,63,67,,
2024,185549642,63,28,,
2024,185549643,10,,,
2024,185549644,3,5000,,
2024,185549646,3,6000,2024-05-14,
2024,185549647,3,6000,,
2024,185549647,38,50,,
2024,185549648,20,21,,
2024,185549648,22,0,,
2024,185549648,51,0,,
2024,185549648,66,100,,
2024,185549649,24,5000,,
2024,185549650,64,37000,,
2024,185549651,63,100,,
2024,185549652,19,58,2024-05-14,
2024,185549653,19,58,,
2024,185549654,19,704,,
2024,185549655,52,0,,
2024,185549656,9,0,,
2024,185549656,25,55,,
2024,185549656,51,0,,
2024,185549656,63,37,,
2024,185549657,3,3000,,
2024,185549657,38,200,,
2024,185549658,36,4500,,
2024,185549659,4,1600,,
2024,185549660,35,50,,
2024,185549661,3,380,,
2024,185549662,19,9982,,
2024,185549663,13,1839,,
2024,185549663,17,1000,,
2024,185549663,19,100,,
2024,185549664,20,650,,
2024,185549665,3,10000,,
2024,185549666,38,100,,
2024,185549667,3,900,,
2024,185549668,10,,,
2024,185549669,63,1,,
2024,185549670,24,500,,
2024,185549671,6,250,,
2024,185549671,16,5,,
2024,185549671,19,200,,
2024,185549671,36,60,,
2024,185549672,19,200,,
2024,185549672,25,25,,
2024,185549673,10,,,
2024,185549674,4,1600,,
2024,185549675,3,1,2024-05-15,
2024,185549676,6,1,2024-05-15,
2024,185549676,7,300,2024-05-15,
2024,185549676,23,300,2024-05-15,
2024,185549676,63,501,2024-05-15,
2024,185549677,6,1,,
2024,185549677,7,300,,
2024,185549677,23,300,,
2024,185549677,63,501,,
2024,185549678,3,500,,
2024,185549678,38,500,,
2024,185549679,33,600,,
2024,185549680,23,300,,
2024,185549681,63,1000,,
2024,185549682,41,10000,,
2024,185549683,63,600,,
2024,185549684,20,500,,
2024,185549684,63,1000,,
2024,185549685,19,70,,
2024,185549686,26,100,,
2024,185549687,19,510,,
2024,185549688,10,,,
2024,185549690,63,100,,
2024,185549691,19,1000,,
2024,185549691,51,0,,
2024,185549692,63,482,,
2024,185549693,20,740,,
2024,185549693,52,0,,
2024,185549694,10,,,
2024,185549695,63,75,,
2024,185549696,20,65,,
2024,185549698,29,200,,
2024,185549700,3,450,,
2024,185549701,10,,,
2024,185549702,3,8000,,
2024,185549703,3,8000,,
2024,185549704,7,30,,
2024,185549704,17,100,,
2024,185549704,36,80,,
2024,185549704,63,60,,
2024,185549705,10,,,
2024,185549706,10,,,
2024,185549707,63,1099,,
2024,185549708,66,100,2024-05-16,
2024,185549709,10,,,
2024,185549710,19,380,2024-05-16,
2024,185549711,19,380,,
2024,185549712,26,3740,2024-05-16,
2024,185549713,6,500,,
2024,185549713,17,1000,,
2024,185549713,19,745,,
2024,185549713,26,4040,,
2024,185549714,63,5000,,
2024,185549715,4,8200,,
2024,185549716,63,300,,
2024,185549717,6,300,,
2024,185549717,63,20,,
2024,185549718,63,500,,
2024,185549719,10,,,
2024,185549720,20,2000,,
2024,185549721,3,5000,2024-05-31,
2024,185549722,3,5000,,
2024,185549723,23,1500,,
2024,185549724,9,0,,
2024,185549724,20,25,,
2024,185549724,25,150,,
2024,185549724,51,0,,
2024,185549725,38,1000,,
2024,185549726,16,879,,
2024,185549727,35,250,,
2024,185549728,10,,,
2024,185549729,19,690,,
2024,185549730,63,110,,
2024,185549731,19,1104,,
2024,185549732,23,700,,
2024,185549732,63,100,,
2024,185549733,3,8000,,
2024,185549734,20,40,,
2024,185549735,9,0,,
2024,185549735,63,15,,
2024,185549736,38,4800,,
2024,185549737,3,1,,
2024,185549737,38,1,,
2024,185549738,2,137,,
2024,185549739,9,0,,
2024,185549739,63,1950,,
2024,185549740,3,3000,2024-05-31,
2024,185549741,3,3000,,
2024,185549742,3,2000,,
2024,185549743,9,0,,
2024,185549743,25,130,,
2024,185549744,38,500,,
2024,185549745,3,1,2024-05-18,
2024,185549746,20,200,,
2024,185549746,25,300,,
2024,185549746,63,300,,
2024,185549748,38,500,,
2024,185549749,63,88,,
2024,185549750,3,15000,,
2024,185549751,31,1000,,
2024,185549752,38,300,,
2024,185549753,3,25000,2024-05-21,
2024,185549754,3,25000,,
2024,185549755,63,5000,,
2024,185549756,4,500,,
2024,185549756,63,300,,
2024,185549757,63,200,,
2024,185549758,3,8000,2024-05-21,
2024,185549759,3,8000,,
2024,185549759,38,1,,
2024,185549761,3,50000,2024-05-19,
2024,185549762,3,50000,,
2024,185549763,13,500,,
2024,185549764,19,145,,
2024,185549765,3,70000,2024-05-19,
2024,185549766,3,70000,,
2024,185549767,19,55,2024-05-19,
2024,185549768,19,55,,
2024,185549769,63,64,,
2024,185549770,3,1000,,
2024,185549771,3,500,,
2024,185549771,63,500,,
2024,185549773,19,25,2024-05-19,
2024,185549774,19,25,,
2024,185549775,9,0,,
2024,185549775,25,250,,
2024,185549777,19,400,,
2024,185549778,38,2000,,
2024,185549779,3,37000,2024-05-31,
2024,185549780,3,37000,,
2024,185549780,38,1,,
2024,185549781,3,5000,2024-05-20,
2024,185549783,38,1000,,
2024,185549784,63,889,,
2024,185549786,34,100,,
2024,185549787,63,803,,
2024,185549788,10,,,
2024,185549789,2,1,,
2024,185549789,10,,,
2024,185549789,52,0,,
2024,185549790,6,200,2024-05-20,
2024,185549790,36,400,2024-05-20,
2024,185549791,6,700,,
2024,185549791,20,50,,
2024,185549791,25,600,,
2024,185549791,26,250,,
2024,185549791,36,400,,
2024,185549791,63,450,,
2024,185549792,4,250,,
2024,185549793,8,188,,
2024,185549794,3,15000,2024-05-24,
2024,185549795,3,15000,,
2024,185549796,41,320,2024-05-20,
2024,185549797,41,320,,
2024,185549798,61,100,,
2024,185549799,63,1000,,
2024,185549800,63,7420,,
2024,185549801,3,45,,
2024,185549802,38,985,,
2024,185549803,16,100,2024-05-20,
2024,185549804,16,100,,
2024,185549805,2,23,,
2024,185549806,63,1800,,
2024,185549807,26,500,,
2024,185549807,63,5000,,
2024,185549808,17,70000,,
2024,185549808,26,800,,
2024,185549808,63,1201,,
2024,185549809,20,100,,
2024,185549809,47,0,,
2024,185549810,19,80,,
2024,185549811,19,24,2024-05-21,
2024,185549812,19,24,,
2024,185549813,8,589,2024-05-21,
2024,185549814,8,589,,
2024,185549815,38,1000,,
2024,185549815,40,300,,
2024,185549817,3,30000,2024-05-23,
2024,185549818,3,35000,,
2024,185549820,31,50,,
2024,185549822,31,100,,
2024,185549823,38,25,,
2024,185549824,63,750,,
2024,185549825,63,1,,
2024,185549826,63,200,,
2024,185549827,24,2000,,
2024,185549829,29,5500,,
2024,193711635,19,50,,
2024,193711637,19,200,,
2024,193711637,61,1000,,
2024,185549832,63,2700,,
2024,185549833,8,5,,
2024,185549834,63,100,,
2024,185549835,63,90,,
2024,185549836,38,1200,,
2024,185549837,4,5000,,
2024,185549838,36,2600,,
2024,185549839,64,1,,
2024,185549840,17,11,2024-05-22,
2024,185549841,10,,,
2024,185549842,17,11,,
2024,185549843,19,3,2024-05-22,
2024,185549844,19,3,,
2024,185549845,6,1100,,
2024,185549846,15,2698,,
2024,185549848,26,168,,
2024,189487728,63,27,2024-05-22,
2024,189487729,63,27,,
2024,185549849,43,1167,,
2024,185549850,19,120,,
2024,185549851,63,800,,
2024,185549852,13,400,,
2024,185549853,38,700,,
2024,185549854,2,42,2024-05-22,
2024,185549855,2,42,,
2024,185549856,6,200,,
2024,185549856,36,160,,
2024,185549856,43,200,,
2024,185549856,47,0,,
2024,185549856,63,665,,
2024,185549856,64,3600,,
2024,185549857,3,1500,2024-05-24,
2024,185549858,3,1500,,
2024,185549858,63,55,,
2024,185549859,3,5000,2024-05-23,
2024,185549860,3,5000,,
2024,185549861,24,10000,,
2024,185549862,63,1000,,
2024,185549863,51,0,,
2024,185549864,20,9000,,
2024,185549865,24,1000,,
2024,185549866,10,,,
2024,185549867,19,979,,
2024,193711639,4,1500,,
2024,185549868,19,343,,
2024,185549869,34,465,,
2024,185549870,45,3000,,
2024,185549873,63,300,,
2024,185549874,3,500,,
2024,185549875,30,400,,
2024,185549876,54,2500,,
2024,185549878,20,484,,
2024,185549878,25,1,,
2024,185549879,63,295,,
2024,185549881,63,1300,,
2024,189487731,3,100,,
2024,185549882,3,700,2024-05-24,
2024,185549882,19,80,2024-05-24,
2024,185549883,19,80,,
2024,185549884,19,700,,
2024,185549885,63,1751,,
2024,185549886,3,1000,,
2024,185549886,63,1200,,
2024,185549887,3,500,,
2024,185549887,63,500,,
2024,185549888,63,128,,
2024,185549889,3,10000,,
2024,185549890,6,150,,
2024,185549890,7,200,,
2024,185549890,20,1000,,
2024,185549890,25,500,,
2024,185549892,63,93,,
2024,185549893,38,1,,
2024,185549894,28,5000,,
2024,185549894,38,200,,
2024,185549895,38,300,,
2024,185549896,51,0,,
2024,185549896,63,10,,
2024,185549897,3,5000,,
2024,185549898,4,561,,
2024,185549899,9,0,,
2024,185549899,25,180,,
2024,185549899,51,0,,
2024,185549900,19,1,,
2024,185549901,20,20,,
2024,185549901,47,0,,
2024,185549901,51,0,,
2024,185549902,35,200,,
2024,185549903,36,2000,,
2024,185549904,19,660,,
2024,185549905,9,0,,
2024,185549905,19,180,,
2024,185549905,51,0,,
2024,185549906,3,2000,,
2024,185549907,13,660,,
2024,185549908,3,10000,,
2024,185549910,31,500,,
2024,185549911,38,1,,
2024,185549912,19,1000,,
2024,185549913,24,1,,
2024,185549913,63,130,,
2024,185549914,63,440,,
2024,185549916,63,340,,
2024,185549917,38,1,,
2024,185549918,25,100,,
2024,185549919,4,1300,,
2024,185549920,38,500,,
2024,185549921,25,30,,
2024,185549921,51,0,,
2024,185549922,63,14300,,
2024,185549923,4,400,,
2024,185549923,63,739,,
2024,185549924,29,800,,
2024,185549925,61,1400,,
2024,185549926,7,800,,
2024,185549926,19,30,,
2024,185549926,25,30,,
2024,185549927,35,100,,
2024,185549928,20,61,2024-05-26,
2024,185549929,20,72,,
2024,185549930,9,0,,
2024,185549930,20,500,,
2024,185549930,63,12,,
2024,185549931,3,500,,
2024,185549932,19,500,,
2024,185549933,16,50,,
2024,185549934,3,250,,
2024,185549935,24,1300,,
2024,185549936,3,15000,2024-05-27,
2024,185549937,20,5,,
2024,185549937,63,480,,
2024,185549938,29,1,,
2024,185549940,24,3000,2024-05-27,
2024,185549941,24,5000,,
2024,185549942,9,0,,
2024,185549942,20,70,,
2024,185549942,63,223,,
2024,185549943,10,,,
2024,185549944,63,1499,,
2024,185549945,38,300,,
2024,185549946,10,70,,
2024,185549946,43,800,,
2024,185549947,63,1400,2024-05-27,
2024,185549948,63,1000,,
2024,185549949,6,45,,
2024,185549950,15,3300,,
2024,185549952,38,1000,,
2024,185549953,9,0,,
2024,185549953,19,50,,
2024,185549954,63,155,,
2024,185549955,3,12000,2024-05-27,
2024,185549956,26,500,,
2024,185549957,19,64,2024-05-27,
2024,185549958,19,64,,
2024,185549959,63,97,2024-05-27,
2024,185549960,63,97,,
2024,185549961,63,800,,
2024,185549963,63,1000,,
2024,185549964,63,1,,
2024,185549965,16,176,,
2024,185549966,3,30000,2024-05-28,
2024,185549967,3,30000,,
2024,185549968,31,1000,,
2024,185549969,31,1,,
2024,185549970,8,1192,,
2024,185549971,4,300,,
2024,185549972,63,12200,,
2024,185549972,64,14000,,
2024,185549973,10,,,
2024,185549974,15,3000,,
2024,185549976,31,200,,
2024,185549977,35,1500,,
2024,185549978,12,1427,,
2024,185549979,42,15044,,
2024,185549980,63,224,,
2024,185549981,3,20000,2024-05-28,
2024,185549982,3,20000,,
2024,185549982,38,1,,
2024,185549982,63,2,,
2024,185549983,24,1,,
2024,185549984,4,500,,
2024,185549984,7,1099,,
2024,185549987,42,1000,,
2024,185549989,3,12000,2024-05-29,
2024,185549990,3,12000,,
2024,185549991,63,27,,
2024,185549992,7,3000,,
2024,185549993,20,1050,,
2024,185549994,7,25,2024-05-29,
2024,185549994,25,50,2024-05-29,
2024,185549995,6,100,,
2024,185549995,7,25,,
2024,185549995,9,0,,
2024,185549995,20,367,,
2024,185549995,25,100,,
2024,185549995,63,1,,
2024,185549996,63,450,,
2024,185549997,31,1,,
2024,185549998,36,1000,,
2024,185549999,63,123,,
2024,185550000,63,5,2024-05-29,
2024,185550001,63,5,,
2024,185550002,38,1,,
2024,185550003,3,2500,,
2024,185550004,6,15,,
2024,185550005,61,70,,
2024,185550006,20,10,,
2024,185550006,25,45,,
2024,185550006,47,0,,
2024,185550006,63,150,,
2024,185550008,33,500,,
2024,185550008,35,500,,
2024,185550009,31,50,,
2024,185550011,52,0,,
2024,185550012,47,0,,
2024,185550013,20,847,,
2024,185550014,31,1,,
2024,185550015,10,,,
2024,185550016,9,0,,
2024,185550016,61,800,,
2024,185550017,19,97,2024-05-30,
2024,185550018,19,97,,
2024,185550019,31,300,,
2024,185550020,38,1,,
2024,185550021,38,1,,
2024,185550022,31,600,,
2024,185550023,19,1,,
2024,185550024,38,30,,
2024,185550025,50,54,,
2024,185550027,20,10,,
2024,185550027,63,370,,
2024,185550028,63,3,2024-05-31,
2024,185550029,63,3,,
2024,185550031,35,100,,
2024,185550032,38,500,,
2024,185550033,38,65,,
2024,185550034,19,1100,,
2024,185550035,38,500,,
2024,185550036,20,5,,
2024,185550037,38,100,,
2024,185550038,19,1,,
2024,185550039,10,,,
2024,185550040,6,2111,,
2024,185550040,49,2039,,
2024,185550041,19,2717,,
2024,185550042,63,4225,,
2024,185550044,20,525,,
2024,185550045,3,15000,2024-05-31,
2024,185550046,3,15000,,
2024,185550048,3,500,,
2024,186999124,63,35,,
2024,186999125,63,400,,
2024,186999126,63,200,2024-06-01,
2024,186999127,63,217,,
2024,186999128,19,450,,
2024,186999128,63,30,,
2024,186999129,3,500,,
2024,186999129,38,500,,
2024,186999130,9,0,2024-06-01,
2024,186999130,19,500,2024-06-01,
2024,186999131,6,575,,
2024,186999131,8,10,,
2024,186999131,9,0,,
2024,186999131,17,100,,
2024,186999131,19,500,,
2024,186999131,25,10,,
2024,186999133,38,250,,
2024,186999134,6,26,,
2024,186999135,38,5,,
2024,186999136,4,750,,
2024,186999137,63,87,,
2024,186999138,9,0,,
2024,186999138,20,820,,
2024,186999138,25,25,,
2024,186999138,51,0,,
2024,186999138,61,400,,
2024,186999139,3,10000,2024-06-01,
2024,186999140,3,10000,,
2024,186999141,19,240,,
2024,186999142,38,300,,
2024,186999143,3,7000,2024-06-01,
2024,186999144,10,,,
2024,186999145,3,7000,,
2024,186999145,19,150,,
2024,186999146,3,5000,2024-06-01,
2024,186999147,3,5000,,
2024,186999149,3,5000,2024-06-02,
2024,186999150,3,5000,,
2024,186999151,19,500,,
2024,186999152,3,2000,2024-06-30,
2024,186999153,3,2000,,
2024,186999154,3,40000,,
2024,186999154,38,2400,,
2024,186999155,10,,,
2024,186999156,58,1500,,
2024,186999157,9,0,,
2024,186999157,51,0,,
2024,186999158,10,,,
2024,186999159,28,2000,,
2024,186999160,63,10800,,
2024,186999161,3,6500,,
2024,186999162,38,500,,
2024,186999163,36,1700,,
2024,186999164,3,20000,,
2024,186999165,3,4000,2024-06-30,
2024,186999166,3,4000,,
2024,186999167,11,1,,
2024,186999168,63,62,,
2024,186999169,19,1285,,
2024,186999170,17,160,,
2024,186999171,29,250,,
2024,186999173,38,500,,
2024,186999174,10,,,
2024,186999176,15,20000,,
2024,186999177,31,500,,
2024,186999178,6,4602,,
2024,186999179,19,245,,
2024,185550049,7,3774,,
2024,185550049,20,4226,,
2024,185550049,63,52,,
2024,186999180,6,180,,
2024,186999180,19,85,,
2024,186999181,63,40,,
2024,186999182,4,3000,,
2024,186999185,3,3000,2024-06-03,
2024,186999186,10,,,
2024,186999187,63,42,,
2024,186998801,19,12,,
2024,186998802,3,12000,2024-06-08,
2024,186998803,3,15000,,
2024,186998804,4,1300,,
2024,186998805,20,1350,,
2024,186998806,19,685,,
2024,186998807,8,47,2024-06-03,
2024,186998808,8,47,,
2024,186998809,61,800,,
2024,186998810,21,15,,
2024,186998812,63,600,,
2024,186998814,3,15000,2024-06-04,
