data_year,criminal_act_id,offense_id
2024,8,239232864
2024,6,233612796
2024,8,233612796
2024,9,233612791
2024,6,233612829
2024,6,235173492
2024,8,235173492
2024,6,235173493
2024,8,235173493
2024,1,237396926
2024,6,233612842
2024,6,233612843
2024,8,233612843
2024,6,233612858
2024,8,233612858
2024,9,237396919
2024,9,235173495
2024,9,235173499
2024,9,235173508
2024,6,235173513
2024,8,235173513
2024,6,237396920
2024,6,237396975
2024,6,237396950
2024,8,237396950
2024,6,237396957
2024,8,237396957
2024,6,237396958
2024,8,237396958
2024,6,237396972
2024,8,237396972
2024,6,239232870
2024,9,239232875
2024,6,239232881
2024,8,239232881
2024,9,239232882
2024,6,239232883
2024,6,240886516
2024,6,239232891
2024,8,239232891
2024,9,240886508
2024,6,240886514
2024,8,240886514
2024,6,243099771
2024,1,240887130
2024,8,240887130
2024,6,243099799
2024,8,243099799
2024,8,240887152
2024,9,240887156
2024,6,240887162
2024,8,240887162
2024,6,224535797
2024,6,236265643
2024,8,231517316
2024,6,231517317
2024,6,231435703
2024,8,231435703
2024,3,231517506
2024,6,231517163
2024,8,231517169
2024,6,231435494
2024,8,231435494
2024,6,231435495
2024,8,231435495
2024,6,237091386
2024,8,237091386
2024,6,223754852
2024,6,223756258
2024,6,223856990
2024,6,223902546
2024,3,224332929
2024,6,224460550
2024,6,227458341
2024,6,227723890
2024,6,227724949
2024,6,235712389
2024,6,235712398
2024,6,235716283
2024,6,236260991
2024,6,236307281
2024,6,237217353
2024,6,237907451
2024,6,239732473
2024,3,239738116
2024,6,240417888
2024,6,240681802
2024,6,240681887
2024,6,240211001
2024,12,232040405
2024,6,227455705
2024,6,227455706
2024,6,227455707
2024,3,227455708
2024,6,227455709
2024,8,227455709
2024,6,227455710
2024,3,227455720
2024,1,228309460
2024,6,228309457
2024,6,239163696
2024,1,238091032
2024,1,239163704
2024,6,222887573
2024,8,222887573
2024,9,227600387
2024,8,222887580
2024,6,222887581
2024,6,222889202
2024,8,222889202
2024,9,222887599
2024,9,222887613
2024,6,222887614
2024,9,222887625
2024,3,222887632
2024,6,222887632
2024,7,222887632
2024,9,222887633
2024,6,222887640
2024,8,222887640
2024,6,222887752
2024,9,222887760
2024,9,222887765
2024,9,222887766
2024,9,222889207
2024,6,222887784
2024,6,222887785
2024,9,222887786
2024,8,222889793
2024,6,222889794
2024,6,222887789
2024,8,222887789
2024,6,222887790
2024,9,222887793
2024,9,222887797
2024,6,222887800
2024,9,222887804
2024,9,222887806
2024,6,222887809
2024,9,222887810
2024,9,222887811
2024,9,222887817
2024,9,222887820
2024,6,222887832
2024,6,222887837
2024,6,222887838
2024,8,222887838
2024,6,222887841
2024,9,222887849
2024,9,222887850
2024,9,222887858
2024,9,222888457
2024,6,222888458
2024,9,222887865
2024,6,222887867
2024,9,222887869
2024,9,222887870
2024,12,222887871
2024,9,222887875
2024,9,222887879
2024,9,222887881
2024,6,222887884
2024,9,222887885
2024,9,222887888
2024,6,222887889
2024,9,222887892
2024,1,222887926
2024,3,222887926
2024,7,222887926
2024,9,222887927
2024,2,222887929
2024,9,222887934
2024,6,222891797
2024,6,222887950
2024,6,222887953
2024,8,222887953
2024,6,222887955
2024,8,222887955
2024,6,222887966
2024,8,222887966
2024,2,229293969
2024,3,229293969
2024,6,222887983
2024,8,222887983
2024,6,222891088
2024,6,222891089
2024,6,222891090
2024,6,222887991
