data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2024,61497763,,51
2024,61498017,,53
2024,61497991,,51
2024,61497998,,51
2024,61497999,,51
2024,61498000,,51
2024,61498001,,51
2024,61498002,,51
2024,61537194,,51
2024,61497756,,51
2024,61497757,,51
2024,61613354,,5
2024,61497752,,51
2024,61537157,,51
2024,61649409,,51
2024,62026770,,51
2024,62026771,,51
2024,62026772,,51
2024,61649641,,51
2024,61649642,,51
2024,61649636,,51
2024,61649355,,51
2024,61649677,,51
2024,61649389,,51
2024,61649630,,51
2024,61649376,,51
2024,61649396,,51
2024,61649395,,51
2024,61649370,,51
2024,61649631,,51
2024,61649359,,51
2024,61649637,,51
2024,61649634,,51
2024,61649340,,51
2024,61649398,,51
2024,61649399,,51
2024,61649379,,51
2024,61649335,,51
2024,61649386,,51
2024,61649339,,51
2024,61649336,,51
2024,61649380,,51
2024,61649381,,51
2024,62026732,,51
2024,62026733,,51
2024,62026734,,51
2024,61649372,,51
2024,61649672,,51
2024,61649369,,51
2024,61649653,,51
2024,61649337,,5
2024,61649623,,51
2024,61649652,,51
2024,61649654,,51
2024,61649400,,51
2024,61649420,,51
2024,61649387,,51
2024,61649624,,51
2024,61649621,,51
2024,61649622,,51
2024,61649667,,51
2024,61649371,,51
2024,62113845,,51
2024,61649645,,51
2024,61649668,,51
2024,61649683,,51
2024,61649334,,51
2024,61649650,,51
2024,61649354,,51
2024,61649681,,51
2024,61649651,,51
2024,61649643,,51
2024,61649640,,51
2024,61649674,,51
2024,61649638,,51
2024,61649417,,51
2024,61649410,,51
2024,62113846,,51
2024,61649687,,51
2024,61649688,,51
2024,61649414,,51
2024,61649663,,51
2024,61649644,,51
2024,61649394,,5
2024,61649632,,51
2024,61649625,,51
2024,61649626,,51
2024,62026743,,51
2024,62026744,,51
2024,61649373,,51
2024,61649684,,51
2024,61649685,,51
2024,61649686,,51
2024,61649392,,51
2024,61649393,,51
2024,61649367,,51
2024,61649356,,51
2024,61649357,,51
2024,61649358,,51
2024,61649679,,51
2024,61649680,,51
2024,61649382,,51
2024,61649368,,51
2024,61649360,,51
2024,61649627,,51
2024,61649670,,51
2024,61649330,,51
2024,61649331,,51
2024,61649332,,51
